Episode,Reward,Loss,Epsilon
709,62.33333333333333,18644698.6,0.05
710,64.0,19575847.9,0.05
711,54.666666666666664,22627119.5,0.05
712,60.33333333333333,20042336.7,0.05
713,64.16666666666667,21171441.5,0.05
714,62.833333333333336,13363499.0,0.05
715,60.166666666666664,19457740.2,0.05
716,64.0,17829374.1,0.05
717,60.33333333333333,19226772.3,0.05
718,64.0,15919338.4,0.05
719,64.0,21886647.8,0.05
720,64.0,16657220.2,0.05
721,64.0,18030628.35,0.05
722,64.0,19661159.2,0.05
723,64.0,17789454.1,0.05
724,60.33333333333333,22055594.4,0.05
725,64.0,15154807.35,0.05
726,60.166666666666664,15053417.6,0.05
727,64.0,18952078.6,0.05
728,53.00000000000001,14508024.2,0.05
729,64.0,13664828.3,0.05
730,57.33333333333333,16495922.1,0.05
731,64.0,16606107.4,0.05
732,57.333333333333336,19754751.2,0.05
733,64.0,16628828.8,0.05
734,64.0,14095068.9,0.05
735,60.0,16580405.7,0.05
736,59.83333333333333,13307854.8,0.05
737,64.0,17494964.6,0.05
738,64.0,15208818.8,0.05
739,62.16666666666667,16398091.8,0.05
740,64.0,16510591.2,0.05
741,59.5,15064766.1,0.05
742,64.0,17651573.4,0.05
743,60.16666666666667,15514577.7,0.05
744,64.0,13743395.1,0.05
745,64.0,14537840.05,0.05
746,64.0,12856728.7,0.05
747,64.0,14926562.8,0.05
748,64.0,12917820.5,0.05
749,64.0,16109928.95,0.05
750,60.66666666666667,11793325.45,0.05
751,64.0,11648602.85,0.05
752,63.0,16476997.2,0.05
753,64.0,13845902.45,0.05
754,64.0,12358954.3,0.05
755,64.16666666666667,14773769.6,0.05
756,64.0,12868772.6,0.05
757,64.0,14499561.2,0.05
758,61.33333333333333,15377028.1,0.05
759,62.5,12075283.9,0.05
760,64.0,16055001.55,0.05
761,64.0,11897868.85,0.05
762,59.5,17379518.85,0.05
763,64.0,11955254.95,0.05
764,60.16666666666667,15825568.5,0.05
765,57.166666666666664,12636440.1,0.05
766,64.0,13641422.65,0.05
767,64.0,12137691.15,0.05
768,60.666666666666664,9777392.2,0.05
769,64.0,13450824.8,0.05
770,64.0,11692137.15,0.05
771,64.0,12809800.6,0.05
772,64.0,9075013.75,0.05
773,64.0,11944538.9,0.05
774,64.0,11566202.9,0.05
775,64.0,11098851.3,0.05
776,59.83333333333333,10931196.1,0.05
777,60.0,10090950.75,0.05
778,64.0,13789495.35,0.05
779,64.0,9526585.05,0.05
780,64.0,9617147.9,0.05
781,54.666666666666664,10411485.1,0.05
782,64.0,13440358.5,0.05
783,59.5,10926783.45,0.05
784,62.5,12687034.2,0.05
785,55.83333333333333,10356295.55,0.05
786,64.0,8228332.65,0.05
787,55.833333333333336,11965686.45,0.05
788,64.0,11642066.05,0.05
789,64.0,9161361.15,0.05
790,64.0,11303142.25,0.05
791,64.0,9998302.9,0.05
792,59.5,11655441.625,0.05
793,62.666666666666664,7696966.275,0.05
794,59.49999999999999,13506524.15,0.05
795,64.0,9512207.35,0.05
796,64.0,11038113.525,0.05
797,64.0,11155137.125,0.05
798,64.0,10086767.4,0.05
799,62.5,12014256.35,0.05
800,64.0,11029074.2,0.05
801,64.0,12126364.4,0.05
802,64.0,8999366.1,0.05
803,62.83333333333333,11343088.6,0.05
804,64.0,9242233.25,0.05
805,64.0,12980080.4,0.05
806,59.33333333333333,9257364.75,0.05
807,60.0,10074320.4,0.05
808,55.49999999999999,7588362.55,0.05
809,58.83333333333333,9729016.575,0.05
810,64.0,9391944.45,0.05
811,61.83333333333333,10017800.025,0.05
812,64.0,11075944.55,0.05
813,64.0,8213780.725,0.05
814,64.5,6996586.7,0.05
815,62.5,7782727.7,0.05
816,59.83333333333333,11589695.6,0.05
817,64.0,10666820.1,0.05
818,64.0,11910438.8,0.05
819,60.83333333333333,8108209.75,0.05
820,64.0,8468351.95,0.05
821,60.33333333333333,10019146.25,0.05
822,53.5,10299204.85,0.05
823,60.16666666666667,9898493.0,0.05
824,64.0,8046691.25,0.05
825,60.16666666666667,9007927.55,0.05
826,64.0,9708348.3,0.05
827,64.0,8356884.3,0.05
828,64.0,8721358.75,0.05
829,64.0,7499655.3,0.05
830,59.666666666666664,11318585.6,0.05
831,60.33333333333333,7840697.925,0.05
832,64.0,7092365.325,0.05
833,60.5,11468001.45,0.05
834,60.33333333333333,8529264.45,0.05
835,64.0,9092755.45,0.05
836,57.16666666666667,7417874.15,0.05
837,64.0,8402068.2,0.05
838,64.0,7939426.5,0.05
839,60.33333333333333,8180509.375,0.05
840,60.0,9440770.475,0.05
841,64.0,6602629.925,0.05
842,62.833333333333336,7524118.1,0.05
843,60.0,9345898.3,0.05
844,62.833333333333336,8310889.675,0.05
845,60.16666666666667,9374274.35,0.05
846,59.5,11577017.45,0.05
847,64.0,7936420.6,0.05
848,59.83333333333333,8748281.25,0.05
849,64.0,9898171.8,0.05
850,64.0,7160520.525,0.05
851,63.833333333333336,8269891.25,0.05
852,64.0,8255147.625,0.05
853,64.0,6981808.35,0.05
854,64.0,7547401.05,0.05
855,64.0,7731706.4,0.05
856,64.0,6688261.175,0.05
857,64.0,9793529.85,0.05
858,64.0,7582789.4,0.05
859,58.33333333333333,6171358.6,0.05
860,64.0,5110345.1,0.05
861,60.33333333333333,7672746.5,0.05
862,64.0,9648975.4,0.05
863,64.0,8940143.175,0.05
864,64.0,6756515.825,0.05
865,64.0,8110530.9,0.05
866,64.0,7148923.575,0.05
867,64.0,7619296.075,0.05
868,60.0,7863318.5,0.05
869,64.0,6633736.525,0.05
870,64.0,8029649.8,0.05
871,58.5,6973863.775,0.05
872,64.0,8416917.85,0.05
873,62.0,6506761.475,0.05
874,64.0,8393324.975,0.05
875,56.166666666666664,7085539.8,0.05
876,61.66666666666667,5562831.825,0.05
877,64.0,8429722.875,0.05
878,64.0,4747626.275,0.05
879,64.0,7222042.8,0.05
880,58.33333333333333,7776126.075,0.05
881,62.5,5775973.8,0.05
882,64.0,7840722.775,0.05
883,60.166666666666664,6326637.25,0.05
884,61.0,6037946.65,0.05
885,64.0,6025926.575,0.05
886,63.666666666666664,7677098.075,0.05
887,64.0,5638390.025,0.05
888,59.83333333333333,6497645.8,0.05
889,63.0,7915218.1,0.05
890,64.5,9292411.2,0.05
891,64.5,5423764.025,0.05
892,64.0,6286871.6,0.05
893,59.66666666666667,5745751.35,0.05
894,62.66666666666667,6246297.95,0.05
895,64.0,6214894.475,0.05
896,63.0,5475047.85,0.05
897,60.0,6158683.0,0.05
898,60.33333333333333,5363845.475,0.05
899,64.5,8437071.75,0.05
900,64.5,5482976.075,0.05
901,64.5,6966262.625,0.05
902,64.5,5848492.65,0.05
903,64.5,5674997.725,0.05
904,60.666666666666664,4950454.125,0.05
905,64.5,6103374.4,0.05
906,64.5,5705444.775,0.05
907,64.5,4947407.875,0.05
908,64.5,6089876.95,0.05
909,64.5,5782346.1125,0.05
910,64.5,6701098.025,0.05
911,64.0,5221319.3,0.05
912,64.5,6411351.475,0.05
913,64.5,5060315.35,0.05
914,62.83333333333333,4452464.15,0.05
915,64.5,5212696.55,0.05
916,64.5,7726893.45,0.05
917,64.5,6595761.925,0.05
918,60.5,5335133.6,0.05
919,64.5,6908589.525,0.05
920,64.5,7100449.05,0.05
921,64.5,5931972.875,0.05
922,64.5,4484789.25,0.05
923,60.83333333333333,5902437.275,0.05
924,64.5,5496781.9,0.05
925,63.5,5868500.4875,0.05
926,64.5,5663142.95,0.05
927,64.5,3962473.8875,0.05
928,60.166666666666664,6097037.4,0.05
929,57.33333333333333,4375811.6,0.05
930,64.5,5771731.8625,0.05
931,64.5,6008681.4,0.05
932,64.5,5213073.8375,0.05
933,64.5,4867344.45,0.05
934,64.5,5676531.7,0.05
935,64.5,4988726.55,0.05
936,64.5,5982148.225,0.05
937,59.66666666666667,5820828.25,0.05
938,56.83333333333333,4582102.875,0.05
939,64.5,5383711.425,0.05
940,54.666666666666664,3289837.4,0.05
941,64.5,5903277.825,0.05
942,62.833333333333336,5027426.2,0.05
943,56.66666666666667,5317886.925,0.05
944,64.5,5181255.725,0.05
945,64.5,6226673.7875,0.05
946,62.833333333333336,5030058.0,0.05
947,64.5,4916540.6,0.05
948,64.5,4805314.275,0.05
949,64.5,3752853.6375,0.05
950,61.0,4609323.6,0.05
951,64.5,4434269.0125,0.05
952,62.5,5057422.575,0.05
953,64.5,5876853.45,0.05
954,58.83333333333333,5091678.5,0.05
955,64.5,4644885.275,0.05
956,62.00000000000001,3996469.65,0.05
957,64.5,5081126.6,0.05
958,64.5,4961808.675,0.05
959,64.5,4433217.675,0.05
960,60.16666666666667,4995164.75,0.05
961,60.5,4705555.15,0.05
962,62.66666666666667,4827532.425,0.05
963,64.5,4425792.75,0.05
964,60.5,4564593.825,0.05
965,64.5,4725328.7375,0.05
966,64.5,3672322.7375,0.05
967,60.5,4160013.475,0.05
968,64.5,3757346.7875,0.05
969,64.5,6178921.125,0.05
970,64.5,3448939.625,0.05
971,64.5,4508026.4625,0.05
972,64.5,4215515.0625,0.05
973,64.5,4006125.85,0.05
974,64.5,3828683.4,0.05
975,64.5,3980277.8375,0.05
976,59.66666666666667,3866132.5,0.05
977,64.5,4085749.2375,0.05
978,64.5,4587564.4625,0.05
979,62.83333333333333,3132121.2,0.05
980,64.5,4084294.05,0.05
981,64.5,3641802.6375,0.05
982,64.5,3399768.975,0.05
983,60.5,3970369.45,0.05
984,64.5,3879940.225,0.05
985,64.5,4420914.7625,0.05
986,64.5,3385756.9,0.05
987,64.5,3986824.425,0.05
988,60.5,3767109.7125,0.05
989,64.5,3216033.05,0.05
990,64.5,4486711.3125,0.05
991,64.5,4145731.9,0.05
992,64.5,2668551.35,0.05
993,64.5,3136261.275,0.05
994,60.83333333333333,2743553.13125,0.05
995,64.5,2608193.88125,0.05
996,56.5,2917798.5125,0.05
997,60.5,3469011.55,0.05
998,64.5,5334973.425,0.05
999,64.5,3297720.6625,0.05
1000,64.5,3159255.525,0.05
