element,name,target_gw,target_minutes,target_points
642,Hwang Hee-chan,20,60,11.0
642,Hwang Hee-chan,21,90,1.0
642,Hwang Hee-chan,22,84,3.0
642,Hwang Hee-chan,23,70,2.0
642,Hwang Hee-chan,24,69,2.0
642,Hwang Hee-chan,25,42,1.0
642,Hwang Hee-chan,26,0,0.0
642,Hwang Hee-chan,27,0,0.0
642,Hwang Hee-chan,28,0,0.0
642,Hwang Hee-chan,29,0,0.0
643,André Trindade da Costa Neto,6,90,5.0
643,André Trindade da Costa Neto,7,90,3.0
643,André Trindade da Costa Neto,8,90,4.0
643,André Trindade da Costa Neto,9,67,2.0
643,André Trindade da Costa Neto,10,14,1.0
643,André Trindade da Costa Neto,11,90,1.0
643,André Trindade da Costa Neto,12,90,4.0
643,André Trindade da Costa Neto,13,90,3.0
643,André Trindade da Costa Neto,14,90,2.0
643,André Trindade da Costa Neto,15,90,2.0
643,André Trindade da Costa Neto,16,90,4.0
643,André Trindade da Costa Neto,17,90,2.0
643,André Trindade da Costa Neto,18,90,3.0
643,André Trindade da Costa Neto,19,0,0.0
643,André Trindade da Costa Neto,20,45,1.0
643,André Trindade da Costa Neto,21,45,1.0
643,André Trindade da Costa Neto,22,90,2.0
643,André Trindade da Costa Neto,23,90,1.0
643,André Trindade da Costa Neto,24,79,3.0
643,André Trindade da Costa Neto,25,0,0.0
643,André Trindade da Costa Neto,26,90,2.0
643,André Trindade da Costa Neto,27,90,3.0
643,André Trindade da Costa Neto,28,88,5.0
643,André Trindade da Costa Neto,29,90,12.0
644,Jean-Ricner Bellegarde,6,26,1.0
644,Jean-Ricner Bellegarde,7,14,1.0
644,Jean-Ricner Bellegarde,8,0,0.0
644,Jean-Ricner Bellegarde,9,90,1.0
644,Jean-Ricner Bellegarde,10,63,2.0
644,Jean-Ricner Bellegarde,11,69,2.0
644,Jean-Ricner Bellegarde,12,24,1.0
644,Jean-Ricner Bellegarde,13,68,2.0
644,Jean-Ricner Bellegarde,14,66,3.0
644,Jean-Ricner Bellegarde,15,53,6.0
644,Jean-Ricner Bellegarde,16,0,0.0
644,Jean-Ricner Bellegarde,17,0,0.0
644,Jean-Ricner Bellegarde,18,0,0.0
644,Jean-Ricner Bellegarde,19,0,0.0
644,Jean-Ricner Bellegarde,20,0,0.0
644,Jean-Ricner Bellegarde,21,0,0.0
644,Jean-Ricner Bellegarde,22,0,0.0
644,Jean-Ricner Bellegarde,23,0,0.0
644,Jean-Ricner Bellegarde,24,19,1.0
644,Jean-Ricner Bellegarde,25,11,1.0
644,Jean-Ricner Bellegarde,26,95,1.0
644,Jean-Ricner Bellegarde,27,86,3.0
644,Jean-Ricner Bellegarde,28,80,2.0
644,Jean-Ricner Bellegarde,29,30,1.0
645,Fer López González,6,0,0.0
645,Fer López González,7,0,0.0
645,Fer López González,8,14,1.0
645,Fer López González,9,0,0.0
645,Fer López González,10,0,0.0
645,Fer López González,11,0,0.0
645,Fer López González,12,0,0.0
645,Fer López González,13,0,0.0
645,Fer López González,14,0,0.0
645,Fer López González,15,36,1.0
645,Fer López González,16,10,1.0
645,Fer López González,17,64,2.0
645,Fer López González,18,0,0.0
645,Fer López González,19,2,1.0
645,Fer López González,20,0,0.0
645,Fer López González,21,0,0.0
645,Fer López González,22,0,0.0
645,Fer López González,23,0,0.0
645,Fer López González,24,0,0.0
645,Fer López González,25,0,0.0
645,Fer López González,26,0,0.0
645,Fer López González,27,0,0.0
645,Fer López González,28,0,0.0
645,Fer López González,29,0,0.0
646,João Victor Gomes da Silva,6,63,2.0
646,João Victor Gomes da Silva,7,90,4.0
646,João Victor Gomes da Silva,8,75,2.0
646,João Victor Gomes da Silva,9,22,1.0
646,João Victor Gomes da Silva,10,45,1.0
646,João Victor Gomes da Silva,11,90,2.0
646,João Victor Gomes da Silva,12,90,3.0
646,João Victor Gomes da Silva,13,90,4.0
646,João Victor Gomes da Silva,14,84,1.0
646,João Victor Gomes da Silva,15,0,0.0
646,João Victor Gomes da Silva,16,90,5.0
646,João Victor Gomes da Silva,17,90,1.0
646,João Victor Gomes da Silva,18,90,4.0
646,João Victor Gomes da Silva,19,90,4.0
646,João Victor Gomes da Silva,20,45,1.0
646,João Victor Gomes da Silva,21,90,4.0
646,João Victor Gomes da Silva,22,70,3.0
646,João Victor Gomes da Silva,23,90,3.0
646,João Victor Gomes da Silva,24,90,3.0
646,João Victor Gomes da Silva,25,90,2.0
646,João Victor Gomes da Silva,26,90,5.0
646,João Victor Gomes da Silva,27,3,1.0
646,João Victor Gomes da Silva,28,90,14.0
646,João Victor Gomes da Silva,29,90,3.0
647,Gonçalo Manuel Ganchinho Guedes,6,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,7,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,8,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,9,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,10,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,11,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,12,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,13,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,14,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,15,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,16,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,17,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,18,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,19,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,20,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,21,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,22,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,23,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,24,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,25,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,26,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,27,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,28,0,0.0
647,Gonçalo Manuel Ganchinho Guedes,29,0,0.0
648,Marshall Munetsi,6,90,4.0
648,Marshall Munetsi,7,90,5.0
648,Marshall Munetsi,8,90,4.0
648,Marshall Munetsi,9,83,8.0
648,Marshall Munetsi,10,90,4.0
648,Marshall Munetsi,11,20,0.0
648,Marshall Munetsi,12,65,2.0
648,Marshall Munetsi,13,0,0.0
648,Marshall Munetsi,14,5,1.0
648,Marshall Munetsi,15,0,0.0
648,Marshall Munetsi,16,0,0.0
648,Marshall Munetsi,17,0,0.0
648,Marshall Munetsi,18,0,0.0
648,Marshall Munetsi,19,0,0.0
648,Marshall Munetsi,20,0,0.0
648,Marshall Munetsi,21,0,0.0
648,Marshall Munetsi,22,0,0.0
648,Marshall Munetsi,23,0,0.0
648,Marshall Munetsi,24,0,0.0
648,Marshall Munetsi,25,0,0.0
648,Marshall Munetsi,26,0,0.0
648,Marshall Munetsi,27,0,0.0
648,Marshall Munetsi,28,0,0.0
648,Marshall Munetsi,29,0,0.0
649,Boubacar Traoré,6,0,0.0
649,Boubacar Traoré,7,0,0.0
649,Boubacar Traoré,8,0,0.0
649,Boubacar Traoré,9,0,0.0
649,Boubacar Traoré,10,0,0.0
649,Boubacar Traoré,11,0,0.0
649,Boubacar Traoré,12,0,0.0
649,Boubacar Traoré,13,0,0.0
649,Boubacar Traoré,14,0,0.0
649,Boubacar Traoré,15,0,0.0
649,Boubacar Traoré,16,0,0.0
649,Boubacar Traoré,17,0,0.0
649,Boubacar Traoré,18,0,0.0
649,Boubacar Traoré,19,0,0.0
649,Boubacar Traoré,20,0,0.0
649,Boubacar Traoré,21,0,0.0
649,Boubacar Traoré,22,0,0.0
649,Boubacar Traoré,23,0,0.0
649,Boubacar Traoré,24,0,0.0
649,Boubacar Traoré,25,0,0.0
649,Boubacar Traoré,26,0,0.0
649,Boubacar Traoré,27,0,0.0
649,Boubacar Traoré,28,0,0.0
649,Boubacar Traoré,29,0,0.0
650,Tawanda Chirewa,6,0,0.0
650,Tawanda Chirewa,7,0,0.0
650,Tawanda Chirewa,8,0,0.0
650,Tawanda Chirewa,9,0,0.0
650,Tawanda Chirewa,10,0,0.0
650,Tawanda Chirewa,11,0,0.0
650,Tawanda Chirewa,12,0,0.0
650,Tawanda Chirewa,13,21,1.0
650,Tawanda Chirewa,14,0,0.0
650,Tawanda Chirewa,15,0,0.0
650,Tawanda Chirewa,16,0,0.0
650,Tawanda Chirewa,17,0,0.0
650,Tawanda Chirewa,18,0,0.0
650,Tawanda Chirewa,19,0,0.0
650,Tawanda Chirewa,20,4,1.0
650,Tawanda Chirewa,21,0,0.0
650,Tawanda Chirewa,22,0,0.0
650,Tawanda Chirewa,23,0,0.0
650,Tawanda Chirewa,24,0,0.0
650,Tawanda Chirewa,25,0,0.0
650,Tawanda Chirewa,26,0,0.0
650,Tawanda Chirewa,27,0,0.0
650,Tawanda Chirewa,28,0,0.0
650,Tawanda Chirewa,29,0,0.0
651,Tom Edozie,6,0,0.0
651,Tom Edozie,7,0,0.0
651,Tom Edozie,8,0,0.0
651,Tom Edozie,9,0,0.0
651,Tom Edozie,10,0,0.0
651,Tom Edozie,11,0,0.0
651,Tom Edozie,12,0,0.0
651,Tom Edozie,13,0,0.0
651,Tom Edozie,14,0,0.0
651,Tom Edozie,15,0,0.0
651,Tom Edozie,16,0,0.0
651,Tom Edozie,17,0,0.0
651,Tom Edozie,18,0,0.0
651,Tom Edozie,19,0,0.0
651,Tom Edozie,20,0,0.0
651,Tom Edozie,21,0,0.0
651,Tom Edozie,22,0,0.0
651,Tom Edozie,23,0,0.0
651,Tom Edozie,24,0,0.0
651,Tom Edozie,25,0,0.0
651,Tom Edozie,26,6,6.0
651,Tom Edozie,27,0,0.0
651,Tom Edozie,28,0,0.0
651,Tom Edozie,29,0,0.0
652,Enso González Medina,6,0,0.0
652,Enso González Medina,7,0,0.0
652,Enso González Medina,8,0,0.0
652,Enso González Medina,9,0,0.0
652,Enso González Medina,10,0,0.0
652,Enso González Medina,11,0,0.0
652,Enso González Medina,12,0,0.0
652,Enso González Medina,13,0,0.0
652,Enso González Medina,14,0,0.0
652,Enso González Medina,15,0,0.0
652,Enso González Medina,16,0,0.0
652,Enso González Medina,17,0,0.0
652,Enso González Medina,18,0,0.0
652,Enso González Medina,19,0,0.0
652,Enso González Medina,20,0,0.0
652,Enso González Medina,21,0,0.0
652,Enso González Medina,22,0,0.0
652,Enso González Medina,23,0,0.0
652,Enso González Medina,24,0,0.0
652,Enso González Medina,25,0,0.0
652,Enso González Medina,26,0,0.0
652,Enso González Medina,27,0,0.0
652,Enso González Medina,28,0,0.0
652,Enso González Medina,29,0,0.0
653,Joe Hodge,6,0,0.0
653,Joe Hodge,7,0,0.0
653,Joe Hodge,8,0,0.0
653,Joe Hodge,9,0,0.0
653,Joe Hodge,10,0,0.0
653,Joe Hodge,11,0,0.0
653,Joe Hodge,12,0,0.0
653,Joe Hodge,13,0,0.0
653,Joe Hodge,14,0,0.0
653,Joe Hodge,15,0,0.0
653,Joe Hodge,16,0,0.0
653,Joe Hodge,17,0,0.0
653,Joe Hodge,18,0,0.0
653,Joe Hodge,19,0,0.0
653,Joe Hodge,20,0,0.0
653,Joe Hodge,21,0,0.0
653,Joe Hodge,22,0,0.0
653,Joe Hodge,23,0,0.0
653,Joe Hodge,24,0,0.0
653,Joe Hodge,25,0,0.0
653,Joe Hodge,26,0,0.0
653,Joe Hodge,27,0,0.0
653,Joe Hodge,28,0,0.0
653,Joe Hodge,29,0,0.0
654,Jørgen Strand Larsen,6,83,2.0
654,Jørgen Strand Larsen,7,76,2.0
654,Jørgen Strand Larsen,8,90,2.0
654,Jørgen Strand Larsen,9,90,6.0
654,Jørgen Strand Larsen,10,75,2.0
654,Jørgen Strand Larsen,11,90,2.0
654,Jørgen Strand Larsen,12,90,2.0
654,Jørgen Strand Larsen,13,90,2.0
654,Jørgen Strand Larsen,14,90,2.0
654,Jørgen Strand Larsen,15,68,1.0
654,Jørgen Strand Larsen,16,68,2.0
654,Jørgen Strand Larsen,17,90,0.0
654,Jørgen Strand Larsen,18,28,1.0
654,Jørgen Strand Larsen,19,26,0.0
654,Jørgen Strand Larsen,20,29,1.0
654,Jørgen Strand Larsen,21,23,4.0
654,Jørgen Strand Larsen,22,25,1.0
654,Jørgen Strand Larsen,23,45,1.0
654,Jørgen Strand Larsen,24,20,1.0
654,Jørgen Strand Larsen,25,90,1.0
654,Jørgen Strand Larsen,26,90,13.0
654,Jørgen Strand Larsen,27,90,2.0
654,Jørgen Strand Larsen,28,57,1.0
654,Jørgen Strand Larsen,29,80,5.0
655,Fábio Soares Silva,6,0,0.0
655,Fábio Soares Silva,7,0,0.0
655,Fábio Soares Silva,8,0,0.0
655,Fábio Soares Silva,9,0,0.0
655,Fábio Soares Silva,10,0,0.0
655,Fábio Soares Silva,11,0,0.0
655,Fábio Soares Silva,12,0,0.0
655,Fábio Soares Silva,13,0,0.0
655,Fábio Soares Silva,14,0,0.0
655,Fábio Soares Silva,15,0,0.0
655,Fábio Soares Silva,16,0,0.0
655,Fábio Soares Silva,17,0,0.0
655,Fábio Soares Silva,18,0,0.0
655,Fábio Soares Silva,19,0,0.0
655,Fábio Soares Silva,20,0,0.0
655,Fábio Soares Silva,21,0,0.0
655,Fábio Soares Silva,22,0,0.0
655,Fábio Soares Silva,23,0,0.0
655,Fábio Soares Silva,24,0,0.0
655,Fábio Soares Silva,25,0,0.0
655,Fábio Soares Silva,26,0,0.0
655,Fábio Soares Silva,27,0,0.0
655,Fábio Soares Silva,28,0,0.0
655,Fábio Soares Silva,29,0,0.0
656,Saša Kalajdžić,6,0,0.0
656,Saša Kalajdžić,7,0,0.0
656,Saša Kalajdžić,8,0,0.0
656,Saša Kalajdžić,9,0,0.0
656,Saša Kalajdžić,10,0,0.0
656,Saša Kalajdžić,11,0,0.0
656,Saša Kalajdžić,12,0,0.0
656,Saša Kalajdžić,13,0,0.0
656,Saša Kalajdžić,14,0,0.0
656,Saša Kalajdžić,15,0,0.0
656,Saša Kalajdžić,16,0,0.0
656,Saša Kalajdžić,17,0,0.0
656,Saša Kalajdžić,18,0,0.0
656,Saša Kalajdžić,19,0,0.0
656,Saša Kalajdžić,20,0,0.0
656,Saša Kalajdžić,21,0,0.0
656,Saša Kalajdžić,22,0,0.0
656,Saša Kalajdžić,23,0,0.0
656,Saša Kalajdžić,24,0,0.0
656,Saša Kalajdžić,25,0,0.0
656,Saša Kalajdžić,26,0,0.0
656,Saša Kalajdžić,27,0,0.0
656,Saša Kalajdžić,28,0,0.0
656,Saša Kalajdžić,29,0,0.0
657,Leon Chiwome,6,0,0.0
657,Leon Chiwome,7,0,0.0
657,Leon Chiwome,8,0,0.0
657,Leon Chiwome,9,0,0.0
657,Leon Chiwome,10,0,0.0
657,Leon Chiwome,11,0,0.0
657,Leon Chiwome,12,0,0.0
657,Leon Chiwome,13,0,0.0
657,Leon Chiwome,14,0,0.0
657,Leon Chiwome,15,0,0.0
657,Leon Chiwome,16,0,0.0
657,Leon Chiwome,17,0,0.0
657,Leon Chiwome,18,0,0.0
657,Leon Chiwome,19,0,0.0
657,Leon Chiwome,20,0,0.0
657,Leon Chiwome,21,0,0.0
657,Leon Chiwome,22,0,0.0
657,Leon Chiwome,23,0,0.0
657,Leon Chiwome,24,0,0.0
657,Leon Chiwome,25,0,0.0
657,Leon Chiwome,26,0,0.0
657,Leon Chiwome,27,0,0.0
657,Leon Chiwome,28,0,0.0
657,Leon Chiwome,29,0,0.0
658,Nathan Fraser,6,0,0.0
658,Nathan Fraser,7,0,0.0
658,Nathan Fraser,8,0,0.0
658,Nathan Fraser,9,0,0.0
658,Nathan Fraser,10,0,0.0
658,Nathan Fraser,11,0,0.0
658,Nathan Fraser,12,0,0.0
658,Nathan Fraser,13,0,0.0
658,Nathan Fraser,14,0,0.0
658,Nathan Fraser,15,0,0.0
658,Nathan Fraser,16,0,0.0
658,Nathan Fraser,17,0,0.0
658,Nathan Fraser,18,0,0.0
658,Nathan Fraser,19,0,0.0
658,Nathan Fraser,20,0,0.0
658,Nathan Fraser,21,0,0.0
658,Nathan Fraser,22,0,0.0
658,Nathan Fraser,23,0,0.0
658,Nathan Fraser,24,0,0.0
658,Nathan Fraser,25,0,0.0
658,Nathan Fraser,26,0,0.0
658,Nathan Fraser,27,0,0.0
658,Nathan Fraser,28,0,0.0
658,Nathan Fraser,29,0,0.0
659,Kyle Walker-Peters,6,90,1.0
659,Kyle Walker-Peters,7,11,1.0
659,Kyle Walker-Peters,8,45,1.0
659,Kyle Walker-Peters,9,11,1.0
659,Kyle Walker-Peters,10,11,1.0
659,Kyle Walker-Peters,11,7,7.0
659,Kyle Walker-Peters,12,45,0.0
659,Kyle Walker-Peters,13,0,0.0
659,Kyle Walker-Peters,14,0,0.0
659,Kyle Walker-Peters,15,0,0.0
659,Kyle Walker-Peters,16,0,0.0
659,Kyle Walker-Peters,17,90,3.0
659,Kyle Walker-Peters,18,90,2.0
659,Kyle Walker-Peters,19,82,1.0
659,Kyle Walker-Peters,20,90,3.0
659,Kyle Walker-Peters,21,90,0.0
659,Kyle Walker-Peters,22,0,0.0
659,Kyle Walker-Peters,23,0,0.0
659,Kyle Walker-Peters,24,0,0.0
659,Kyle Walker-Peters,25,1,1.0
659,Kyle Walker-Peters,26,1,1.0
659,Kyle Walker-Peters,27,0,0.0
659,Kyle Walker-Peters,28,0,0.0
659,Kyle Walker-Peters,29,0,0.0
660,Anton Stach,6,90,2.0
660,Anton Stach,7,66,2.0
660,Anton Stach,8,72,2.0
660,Anton Stach,9,0,0.0
660,Anton Stach,10,30,1.0
660,Anton Stach,11,90,4.0
660,Anton Stach,12,22,4.0
660,Anton Stach,13,0,0.0
660,Anton Stach,14,90,6.0
660,Anton Stach,15,90,12.0
660,Anton Stach,16,90,2.0
660,Anton Stach,17,90,8.0
660,Anton Stach,18,90,4.0
660,Anton Stach,19,90,5.0
660,Anton Stach,20,90,4.0
660,Anton Stach,21,79,2.0
660,Anton Stach,22,0,0.0
660,Anton Stach,23,84,8.0
660,Anton Stach,24,80,2.0
660,Anton Stach,25,0,0.0
660,Anton Stach,26,0,0.0
660,Anton Stach,27,82,11.0
660,Anton Stach,28,90,2.0
660,Anton Stach,29,90,4.0
661,Hugo Ekitiké,6,0,0.0
661,Hugo Ekitiké,7,16,1.0
661,Hugo Ekitiké,8,28,1.0
661,Hugo Ekitiké,9,90,2.0
661,Hugo Ekitiké,10,76,2.0
661,Hugo Ekitiké,11,55,1.0
661,Hugo Ekitiké,12,35,1.0
661,Hugo Ekitiké,13,22,1.0
661,Hugo Ekitiké,14,16,1.0
661,Hugo Ekitiké,15,83,13.0
661,Hugo Ekitiké,16,77,13.0
661,Hugo Ekitiké,17,90,9.0
661,Hugo Ekitiké,18,85,5.0
661,Hugo Ekitiké,19,90,2.0
661,Hugo Ekitiké,20,0,0.0
661,Hugo Ekitiké,21,0,0.0
661,Hugo Ekitiké,22,90,2.0
661,Hugo Ekitiké,23,31,1.0
661,Hugo Ekitiké,24,83,13.0
661,Hugo Ekitiké,25,90,2.0
661,Hugo Ekitiké,26,87,2.0
661,Hugo Ekitiké,27,90,2.0
661,Hugo Ekitiké,28,75,15.0
661,Hugo Ekitiké,29,90,2.0
662,Cristhian Mosquera,6,45,1.0
662,Cristhian Mosquera,7,0,0.0
662,Cristhian Mosquera,8,0,0.0
662,Cristhian Mosquera,9,45,1.0
662,Cristhian Mosquera,10,0,0.0
662,Cristhian Mosquera,11,2,1.0
662,Cristhian Mosquera,12,2,1.0
662,Cristhian Mosquera,13,90,1.0
662,Cristhian Mosquera,14,43,1.0
662,Cristhian Mosquera,15,0,0.0
662,Cristhian Mosquera,16,0,0.0
662,Cristhian Mosquera,17,0,0.0
662,Cristhian Mosquera,18,0,0.0
662,Cristhian Mosquera,19,0,0.0
662,Cristhian Mosquera,20,0,0.0
662,Cristhian Mosquera,21,0,0.0
662,Cristhian Mosquera,22,0,0.0
662,Cristhian Mosquera,23,0,0.0
662,Cristhian Mosquera,24,0,0.0
662,Cristhian Mosquera,25,0,0.0
662,Cristhian Mosquera,26,90,4.0
662,Cristhian Mosquera,27,33,1.0
662,Cristhian Mosquera,28,0,0.0
662,Cristhian Mosquera,29,63,5.0
663,Jhon Arias,6,90,5.0
663,Jhon Arias,7,90,3.0
663,Jhon Arias,8,76,2.0
663,Jhon Arias,9,67,2.0
663,Jhon Arias,10,45,1.0
663,Jhon Arias,11,0,0.0
663,Jhon Arias,12,15,1.0
663,Jhon Arias,13,87,1.0
663,Jhon Arias,14,80,2.0
663,Jhon Arias,15,69,2.0
663,Jhon Arias,16,10,1.0
663,Jhon Arias,17,1,1.0
663,Jhon Arias,18,11,1.0
663,Jhon Arias,19,90,4.0
663,Jhon Arias,20,90,9.0
663,Jhon Arias,21,45,1.0
663,Jhon Arias,22,19,1.0
663,Jhon Arias,23,45,1.0
663,Jhon Arias,24,10,1.0
663,Jhon Arias,25,0,0.0
663,Jhon Arias,26,0,0.0
663,Jhon Arias,27,0,0.0
663,Jhon Arias,28,0,0.0
663,Jhon Arias,29,0,0.0
664,Benjamin Lecomte,6,0,0.0
664,Benjamin Lecomte,7,0,0.0
664,Benjamin Lecomte,8,0,0.0
664,Benjamin Lecomte,9,0,0.0
664,Benjamin Lecomte,10,0,0.0
664,Benjamin Lecomte,11,0,0.0
664,Benjamin Lecomte,12,0,0.0
664,Benjamin Lecomte,13,0,0.0
664,Benjamin Lecomte,14,0,0.0
664,Benjamin Lecomte,15,0,0.0
664,Benjamin Lecomte,16,0,0.0
664,Benjamin Lecomte,17,0,0.0
664,Benjamin Lecomte,18,0,0.0
664,Benjamin Lecomte,19,0,0.0
664,Benjamin Lecomte,20,0,0.0
664,Benjamin Lecomte,21,0,0.0
664,Benjamin Lecomte,22,0,0.0
664,Benjamin Lecomte,23,0,0.0
664,Benjamin Lecomte,24,0,0.0
664,Benjamin Lecomte,25,0,0.0
664,Benjamin Lecomte,26,0,0.0
664,Benjamin Lecomte,27,0,0.0
664,Benjamin Lecomte,28,0,0.0
664,Benjamin Lecomte,29,0,0.0
665,Lucas Estella Perri,6,0,0.0
665,Lucas Estella Perri,7,0,0.0
665,Lucas Estella Perri,8,0,0.0
665,Lucas Estella Perri,9,90,1.0
665,Lucas Estella Perri,10,90,2.0
665,Lucas Estella Perri,11,90,2.0
665,Lucas Estella Perri,12,90,1.0
665,Lucas Estella Perri,13,90,3.0
665,Lucas Estella Perri,14,90,2.0
665,Lucas Estella Perri,15,90,2.0
665,Lucas Estella Perri,16,90,2.0
665,Lucas Estella Perri,17,90,1.0
665,Lucas Estella Perri,18,90,2.0
665,Lucas Estella Perri,19,90,10.0
665,Lucas Estella Perri,20,90,2.0
665,Lucas Estella Perri,21,90,1.0
665,Lucas Estella Perri,22,0,0.0
665,Lucas Estella Perri,23,0,0.0
665,Lucas Estella Perri,24,0,0.0
665,Lucas Estella Perri,25,0,0.0
665,Lucas Estella Perri,26,0,0.0
665,Lucas Estella Perri,27,0,0.0
665,Lucas Estella Perri,28,0,0.0
665,Lucas Estella Perri,29,0,0.0
666,Viktor Gyökeres,6,90,2.0
666,Viktor Gyökeres,7,90,2.0
666,Viktor Gyökeres,8,90,2.0
666,Viktor Gyökeres,9,90,2.0
666,Viktor Gyökeres,10,45,7.0
666,Viktor Gyökeres,11,0,0.0
666,Viktor Gyökeres,12,0,0.0
666,Viktor Gyökeres,13,18,0.0
666,Viktor Gyökeres,14,7,1.0
666,Viktor Gyökeres,15,45,1.0
666,Viktor Gyökeres,16,80,2.0
666,Viktor Gyökeres,17,64,5.0
666,Viktor Gyökeres,18,70,2.0
666,Viktor Gyökeres,19,76,2.0
666,Viktor Gyökeres,20,65,2.0
666,Viktor Gyökeres,21,63,2.0
666,Viktor Gyökeres,22,56,1.0
666,Viktor Gyökeres,23,32,1.0
666,Viktor Gyökeres,24,75,7.0
666,Viktor Gyökeres,25,30,12.0
666,Viktor Gyökeres,26,154,3.0
666,Viktor Gyökeres,27,90,13.0
666,Viktor Gyökeres,28,75,2.0
666,Viktor Gyökeres,29,58,1.0
667,Adam Aznou,6,0,0.0
667,Adam Aznou,7,0,0.0
667,Adam Aznou,8,0,0.0
667,Adam Aznou,9,0,0.0
667,Adam Aznou,10,0,0.0
667,Adam Aznou,11,0,0.0
667,Adam Aznou,12,0,0.0
667,Adam Aznou,13,0,0.0
667,Adam Aznou,14,0,0.0
667,Adam Aznou,15,0,0.0
667,Adam Aznou,16,0,0.0
667,Adam Aznou,17,0,0.0
667,Adam Aznou,18,0,0.0
667,Adam Aznou,19,0,0.0
667,Adam Aznou,20,0,0.0
667,Adam Aznou,21,0,0.0
667,Adam Aznou,22,0,0.0
667,Adam Aznou,23,0,0.0
667,Adam Aznou,24,0,0.0
667,Adam Aznou,25,0,0.0
667,Adam Aznou,26,0,0.0
667,Adam Aznou,27,0,0.0
667,Adam Aznou,28,0,0.0
667,Adam Aznou,29,0,0.0
668,Granit Xhaka,6,90,9.0
668,Granit Xhaka,7,90,3.0
668,Granit Xhaka,8,90,5.0
668,Granit Xhaka,9,90,2.0
668,Granit Xhaka,10,90,10.0
668,Granit Xhaka,11,90,3.0
668,Granit Xhaka,12,90,2.0
668,Granit Xhaka,13,90,5.0
668,Granit Xhaka,14,90,4.0
668,Granit Xhaka,15,72,2.0
668,Granit Xhaka,16,90,3.0
668,Granit Xhaka,17,90,3.0
668,Granit Xhaka,18,90,6.0
668,Granit Xhaka,19,90,5.0
668,Granit Xhaka,20,90,4.0
668,Granit Xhaka,21,90,2.0
668,Granit Xhaka,22,90,2.0
668,Granit Xhaka,23,0,0.0
668,Granit Xhaka,24,0,0.0
668,Granit Xhaka,25,0,0.0
668,Granit Xhaka,26,0,0.0
668,Granit Xhaka,27,19,1.0
668,Granit Xhaka,28,75,2.0
668,Granit Xhaka,29,35,1.0
669,Dan Ndoye,6,59,1.0
669,Dan Ndoye,7,64,2.0
669,Dan Ndoye,8,0,0.0
669,Dan Ndoye,9,82,2.0
669,Dan Ndoye,10,90,1.0
669,Dan Ndoye,11,90,5.0
669,Dan Ndoye,12,85,3.0
669,Dan Ndoye,13,45,1.0
669,Dan Ndoye,14,66,3.0
669,Dan Ndoye,15,45,1.0
669,Dan Ndoye,16,1,1.0
669,Dan Ndoye,17,0,0.0
669,Dan Ndoye,18,0,0.0
669,Dan Ndoye,19,0,0.0
669,Dan Ndoye,20,0,0.0
669,Dan Ndoye,21,0,0.0
669,Dan Ndoye,22,14,1.0
669,Dan Ndoye,23,0,0.0
669,Dan Ndoye,24,20,1.0
669,Dan Ndoye,25,23,1.0
669,Dan Ndoye,26,25,1.0
669,Dan Ndoye,27,24,1.0
669,Dan Ndoye,28,8,1.0
669,Dan Ndoye,29,0,0.0
670,Robin Roefs,6,90,10.0
670,Robin Roefs,7,90,2.0
670,Robin Roefs,8,90,7.0
670,Robin Roefs,9,90,4.0
670,Robin Roefs,10,90,2.0
670,Robin Roefs,11,90,2.0
670,Robin Roefs,12,90,3.0
670,Robin Roefs,13,90,1.0
670,Robin Roefs,14,90,3.0
670,Robin Roefs,15,90,1.0
670,Robin Roefs,16,90,9.0
670,Robin Roefs,17,90,7.0
670,Robin Roefs,18,90,3.0
670,Robin Roefs,19,90,7.0
670,Robin Roefs,20,90,3.0
670,Robin Roefs,21,90,2.0
670,Robin Roefs,22,90,2.0
670,Robin Roefs,23,90,1.0
670,Robin Roefs,24,90,6.0
670,Robin Roefs,25,90,1.0
670,Robin Roefs,26,90,2.0
670,Robin Roefs,27,90,1.0
670,Robin Roefs,28,90,2.0
670,Robin Roefs,29,0,0.0
671,Callum Wilson,6,0,0.0
671,Callum Wilson,7,0,0.0
